temperature,restart,model,realization,lag,block_size,predicted_msd,predicted_ngp,predicted_fs_k2,predicted_fs_k4,predicted_fs_k7p25,target_msd,target_ngp,target_fs_k2,target_fs_k4,target_fs_k7p25,support_pass,heldout_path_used_in_prediction,heldout_observables_used_as_model_inputs,calibration_budget_equal_to_nulls,one_step_jump_law_retained,two_point_path_spectrum_retained,particle_identity_retained,static_particle_environment_retained,finite_exchange_environment_retained,ordered_path_memory_retained,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed
0.45,2,one_step_jump_law,58,2000,20,4.008571042625919,0.005424276017881979,0.07377736962624168,6.461868939392543e-05,-0.0014610809698996545,0.30417451341716534,1.7285262993440798,0.8413429351086408,0.6109579893966665,0.3600406540179815,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,58,3000,20,6.001903912768019,0.003416566502749019,0.020055528513463608,-0.004127075996196793,0.00019000652279023853,0.43061894250681476,1.4125656124190522,0.7881757849378997,0.5238939683641092,0.28726954685338274,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,59,20,20,0.03961139696038412,0.64927670072669,0.9741515835478874,0.9025968764273486,0.7257832948437201,0.038152024480352674,0.6641054641430317,0.975085284203826,0.9059230562568693,0.7335770580014349,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,59,100,20,0.19806396481406108,0.1298883931752821,0.8772616802908837,0.5989985394454931,0.20112274869150049,0.052775278088095054,1.6163795842344126,0.9663158180281514,0.8792594732386941,0.6847219017867405,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,59,200,20,0.3963355826022105,0.06090369230240822,0.7694257743731989,0.35814019893637195,0.03978985112750804,0.06724485325845257,2.1053026915279753,0.9579937366175421,0.8562828584879376,0.6480499865399985,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,59,500,20,0.9931742798620544,0.02171905506740912,0.5182021645398498,0.07477181794269347,0.0006346055701359987,0.1073797564638258,2.3654625478366693,0.9359506294503632,0.8005729633027215,0.5679871984961697,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,59,1000,20,1.9885092843399295,0.009178104060442838,0.2676994780626846,0.004322131766209065,-5.244905081627371e-05,0.171315127140714,2.1878435702506227,0.9031995585846249,0.7283672041708552,0.4797847508304132,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,59,2000,20,3.9613425615438853,-0.005428295658150395,0.06971824536973927,-0.0017633430086899848,0.0005426545699533341,0.30417451341716534,1.7285262993440798,0.8413429351086408,0.6109579893966665,0.3600406540179815,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,59,3000,20,5.94451128831827,-0.0062231942828738784,0.01733641450925809,-0.0012181043791057793,-0.0004259848450362474,0.43061894250681476,1.4125656124190522,0.7881757849378997,0.5238939683641092,0.28726954685338274,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,60,20,20,0.039597878613805475,0.6454906468236268,0.9741570423655114,0.9025954621835318,0.7257922622283048,0.038152024480352674,0.6641054641430317,0.975085284203826,0.9059230562568693,0.7335770580014349,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,60,100,20,0.1980400729695091,0.12561950725609883,0.8772441482854515,0.5988077853795105,0.2013170735764653,0.052775278088095054,1.6163795842344126,0.9663158180281514,0.8792594732386941,0.6847219017867405,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,60,200,20,0.3962231288139207,0.062434199773650834,0.7694851071676324,0.3586308819173792,0.0411512480462035,0.06724485325845257,2.1053026915279753,0.9579937366175421,0.8562828584879376,0.6480499865399985,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,60,500,20,0.9948091129136781,0.02009861430718196,0.5175845150305197,0.0767884628866894,0.00027592797524004804,0.1073797564638258,2.3654625478366693,0.9359506294503632,0.8005729633027215,0.5679871984961697,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,60,1000,20,1.992363513609846,0.0007838597789395774,0.2653659871406769,0.006269767832526592,0.0007726787925051453,0.171315127140714,2.1878435702506227,0.9031995585846249,0.7283672041708552,0.4797847508304132,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,60,2000,20,3.9805311891781456,-0.0026151733966167656,0.07226017456195917,0.0018567624087012092,-0.0013561916936030696,0.30417451341716534,1.7285262993440798,0.8413429351086408,0.6109579893966665,0.3600406540179815,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,60,3000,20,5.9690482160385585,-0.009592878130820992,0.019927969691204903,-0.0008536013533970308,-0.002507753487470733,0.43061894250681476,1.4125656124190522,0.7881757849378997,0.5238939683641092,0.28726954685338274,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,61,20,20,0.039687235088657166,0.6454672150057179,0.9741013949448111,0.9024025705949505,0.7254269990280791,0.038152024480352674,0.6641054641430317,0.975085284203826,0.9059230562568693,0.7335770580014349,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,61,100,20,0.1983624963910924,0.13464186520408772,0.8771200329776477,0.5987973008058959,0.2011980514178411,0.052775278088095054,1.6163795842344126,0.9663158180281514,0.8792594732386941,0.6847219017867405,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,61,200,20,0.3973119862595096,0.06827650356441195,0.7691216123482781,0.3583504828796529,0.03983865920636815,0.06724485325845257,2.1053026915279753,0.9579937366175421,0.8562828584879376,0.6480499865399985,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,61,500,20,0.9940029966051501,0.026282182051004188,0.5186761493845962,0.07712640535099678,-0.0003171158045023131,0.1073797564638258,2.3654625478366693,0.9359506294503632,0.8005729633027215,0.5679871984961697,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,61,1000,20,1.9784538766380635,0.011745311317725271,0.27017926588288815,0.00417168032532534,-0.000592691242121917,0.171315127140714,2.1878435702506227,0.9031995585846249,0.7283672041708552,0.4797847508304132,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,61,2000,20,3.9295825073310504,0.01295904773895562,0.07746207122221722,0.0003394363978296033,0.0002679762278626365,0.30417451341716534,1.7285262993440798,0.8413429351086408,0.6109579893966665,0.3600406540179815,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,61,3000,20,5.871451893693981,0.012899435965002537,0.02631316648092317,-0.0003100834134742054,-0.00013432669769935,0.43061894250681476,1.4125656124190522,0.7881757849378997,0.5238939683641092,0.28726954685338274,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,62,20,20,0.039588345002881505,0.6444233937206443,0.9741634428236607,0.9026229589789868,0.7257176633815708,0.038152024480352674,0.6641054641430317,0.975085284203826,0.9059230562568693,0.7335770580014349,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,62,100,20,0.19762388401283315,0.12542496744227627,0.8774828181498843,0.5994604935643372,0.2013641346804942,0.052775278088095054,1.6163795842344126,0.9663158180281514,0.8792594732386941,0.6847219017867405,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,62,200,20,0.39550165620179434,0.058141464585691915,0.7697267935675045,0.3581135095472513,0.03879315464942253,0.06724485325845257,2.1053026915279753,0.9579937366175421,0.8562828584879376,0.6480499865399985,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,62,500,20,0.992355618550629,0.017660499407668784,0.5180352909442302,0.07493618745081958,-0.000559657189334569,0.1073797564638258,2.3654625478366693,0.9359506294503632,0.8005729633027215,0.5679871984961697,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,62,1000,20,1.981120767331406,0.006461123116100698,0.26859806175701795,0.0053172070904395985,0.0009447862709719938,0.171315127140714,2.1878435702506227,0.9031995585846249,0.7283672041708552,0.4797847508304132,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,62,2000,20,3.955165151893598,0.0006349739335007598,0.07082099979302513,-0.001547714620241358,-0.0004061527250398202,0.30417451341716534,1.7285262993440798,0.8413429351086408,0.6109579893966665,0.3600406540179815,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,62,3000,20,5.930392599685046,-0.002259164326474994,0.018945151308279395,0.0011139783315673836,-0.001126014549351303,0.43061894250681476,1.4125656124190522,0.7881757849378997,0.5238939683641092,0.28726954685338274,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,63,20,20,0.0396257200449216,0.6585891675567461,0.9741452857626286,0.9026185451431863,0.7260593674379122,0.038152024480352674,0.6641054641430317,0.975085284203826,0.9059230562568693,0.7335770580014349,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,63,100,20,0.19793593483110083,0.1314156202187342,0.8773472430262754,0.5994145305663655,0.20224701644825435,0.052775278088095054,1.6163795842344126,0.9663158180281514,0.8792594732386941,0.6847219017867405,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,63,200,20,0.39497215814260384,0.06504260447643984,0.7700844476579984,0.35953557141264114,0.040637498230327695,0.06724485325845257,2.1053026915279753,0.9579937366175421,0.8562828584879376,0.6480499865399985,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,63,500,20,0.9860471334714778,0.02725357039983778,0.5205089455222178,0.07762914726366191,0.00120920512494712,0.1073797564638258,2.3654625478366693,0.9359506294503632,0.8005729633027215,0.5679871984961697,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,63,1000,20,1.9688815885514248,0.019670797936456097,0.2718350368094086,0.005093328788010873,-0.00034476778663456966,0.171315127140714,2.1878435702506227,0.9031995585846249,0.7283672041708552,0.4797847508304132,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,63,2000,20,3.901771712452539,0.012746874688611465,0.0750687004254211,0.00146558422922222,0.001589008276328721,0.30417451341716534,1.7285262993440798,0.8413429351086408,0.6109579893966665,0.3600406540179815,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,2,one_step_jump_law,63,3000,20,5.841493312884577,0.0178244971718029,0.02115449837686329,-0.0003140514302828696,-0.0016347484996063761,0.43061894250681476,1.4125656124190522,0.7881757849378997,0.5238939683641092,0.28726954685338274,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,0,20,20,0.03871283263557454,0.6613527134798953,0.9747266699284042,0.9046295957647058,0.730389016770901,0.04088453535015432,0.6717795454013664,0.9733464399062582,0.8998300405768516,0.719625334776794,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,0,100,20,0.19288068447429427,0.12867541304751184,0.8802202636873685,0.6066471631381607,0.20841450696123986,0.06145764487131366,1.5290982774510748,0.9610112315857834,0.862271216767361,0.6509038936949388,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,0,200,20,0.3851416716497818,0.06399230740687356,0.7750880985031554,0.368688233792626,0.043415822487898055,0.08291711479064671,1.8615152201432474,0.9487120659775828,0.8285185258267364,0.5978656138385857,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,0,500,20,0.9597347879217965,0.026581454459984055,0.5298950160075525,0.08325054915955798,0.00024094312503579747,0.1442378852338565,1.8875616697620217,0.9154651401493429,0.746495797190644,0.4861965894302254,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,0,1000,20,1.9112048633771563,0.013562366339083587,0.28260361778876225,0.00860336109221712,-6.812457214877961e-05,0.24403309580251992,1.5499016636258744,0.8653976751912258,0.6394261790931611,0.3638800632295381,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,0,2000,20,3.8284591307856806,2.9689371037200374e-05,0.07857209726986071,0.0003557790318635746,-0.0002207026058426844,0.45236003499621646,1.073065313621913,0.7710587368632903,0.47164946591635304,0.21085493819329598,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,0,3000,20,5.779291122642622,-0.009093956423446903,0.02238431704022005,-0.0006256250737162459,0.0018444433333880568,0.6472318283567606,0.8235015742528151,0.6922019467726407,0.3580006787434651,0.1294193663865033,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,1,20,20,0.0387160696113105,0.6429921363104212,0.974717046610634,0.9045413032635198,0.72999898678846,0.04088453535015432,0.6717795454013664,0.9733464399062582,0.8998300405768516,0.719625334776794,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,1,100,20,0.19296313436484694,0.12345260166356176,0.8801420729398758,0.6061840991532844,0.20741251282483134,0.06145764487131366,1.5290982774510748,0.9610112315857834,0.862271216767361,0.6509038936949388,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,1,200,20,0.3853140610878671,0.06241219251985286,0.7749884836751805,0.36801628558539984,0.04314132790203464,0.08291711479064671,1.8615152201432474,0.9487120659775828,0.8285185258267364,0.5978656138385857,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,1,500,20,0.9638871875516191,0.02840766601283229,0.5290783512738948,0.08220873599210154,3.502137326832556e-05,0.1442378852338565,1.8875616697620217,0.9154651401493429,0.746495797190644,0.4861965894302254,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,1,1000,20,1.923480609963173,0.014747509396557446,0.2809101422849588,0.006682206714156368,0.00020425493069066303,0.24403309580251992,1.5499016636258744,0.8653976751912258,0.6394261790931611,0.3638800632295381,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,1,2000,20,3.8126638516281433,0.004741128642874681,0.07920564062032776,0.0013320279772690987,0.0011276764603555575,0.45236003499621646,1.073065313621913,0.7710587368632903,0.47164946591635304,0.21085493819329598,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,1,3000,20,5.651806408276994,0.004140984535967673,0.018987541015726802,-0.0018129241452266875,0.0012651783857101939,0.6472318283567606,0.8235015742528151,0.6922019467726407,0.3580006787434651,0.1294193663865033,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,2,20,20,0.038742564611260265,0.6591523699162836,0.9747047799053055,0.9045207455903382,0.730034705698592,0.04088453535015432,0.6717795454013664,0.9733464399062582,0.8998300405768516,0.719625334776794,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,2,100,20,0.19374312243301808,0.13282874540091427,0.8797597684955246,0.6056213046702222,0.2081238148903355,0.06145764487131366,1.5290982774510748,0.9610112315857834,0.862271216767361,0.6509038936949388,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,2,200,20,0.3875570427654648,0.06614881097901293,0.7739373920021685,0.36672567568712516,0.04327110348571312,0.08291711479064671,1.8615152201432474,0.9487120659775828,0.8285185258267364,0.5978656138385857,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,2,500,20,0.9707578838408469,0.024073544946300318,0.5261574023929769,0.08008504387338006,-0.0004969798501738042,0.1442378852338565,1.8875616697620217,0.9154651401493429,0.746495797190644,0.4861965894302254,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,2,1000,20,1.9369964457971884,0.01320010946098682,0.27951782945330667,0.007072555106460782,0.001660626429572049,0.24403309580251992,1.5499016636258744,0.8653976751912258,0.6394261790931611,0.3638800632295381,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,2,2000,20,3.8673826730407503,0.014856413746448638,0.0829759881641675,0.0027813525967385275,-0.0005940195966655205,0.45236003499621646,1.073065313621913,0.7710587368632903,0.47164946591635304,0.21085493819329598,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,2,3000,20,5.840734801333575,0.008580558074919198,0.018746497386460417,-0.0024943723624591043,0.0013448563956300426,0.6472318283567606,0.8235015742528151,0.6922019467726407,0.3580006787434651,0.1294193663865033,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,3,20,20,0.038665351043282704,0.6713348526821161,0.974758328120945,0.9047426279352887,0.7305910601067038,0.04088453535015432,0.6717795454013664,0.9733464399062582,0.8998300405768516,0.719625334776794,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,3,100,20,0.19335287551233368,0.12958454274799114,0.8799597115760146,0.6059216964978931,0.20768040665049825,0.06145764487131366,1.5290982774510748,0.9610112315857834,0.862271216767361,0.6509038936949388,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,3,200,20,0.38599182127487414,0.06254014455555335,0.7746953938307131,0.3681519236874171,0.04513265104085726,0.08291711479064671,1.8615152201432474,0.9487120659775828,0.8285185258267364,0.5978656138385857,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,3,500,20,0.9599097568965598,0.02374579941158772,0.5306277067779677,0.0850514976824121,0.0009222696607221642,0.1442378852338565,1.8875616697620217,0.9154651401493429,0.746495797190644,0.4861965894302254,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,3,1000,20,1.9141908719968967,0.01296116142941739,0.2831398859759341,0.006980715583649699,-0.0011264025416763085,0.24403309580251992,1.5499016636258744,0.8653976751912258,0.6394261790931611,0.3638800632295381,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,3,2000,20,3.835156380142539,0.0037546352649362458,0.07896573702351592,0.00130415420089431,-0.0011022831539383678,0.45236003499621646,1.073065313621913,0.7710587368632903,0.47164946591635304,0.21085493819329598,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,3,3000,20,5.767270084014901,0.007005804985248165,0.022725808852002385,0.00021060950263898488,-0.0006292237010180388,0.6472318283567606,0.8235015742528151,0.6922019467726407,0.3580006787434651,0.1294193663865033,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,4,20,20,0.03868218036126284,0.6582678511192592,0.9747431305629952,0.9046528681402336,0.7302604134988558,0.04088453535015432,0.6717795454013664,0.9733464399062582,0.8998300405768516,0.719625334776794,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,4,100,20,0.1935081578164118,0.12967790850537542,0.8798548490552595,0.6055502790647806,0.20701640386741504,0.06145764487131366,1.5290982774510748,0.9610112315857834,0.862271216767361,0.6509038936949388,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,4,200,20,0.38652510844541277,0.06129761414506185,0.7742531298691876,0.36639150905207973,0.04207562040540212,0.08291711479064671,1.8615152201432474,0.9487120659775828,0.8285185258267364,0.5978656138385857,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,4,500,20,0.9632289675278362,0.024188566417387758,0.5285105700685707,0.08235547903285399,0.0010956230073693321,0.1442378852338565,1.8875616697620217,0.9154651401493429,0.746495797190644,0.4861965894302254,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,4,1000,20,1.922696592538259,0.012641076771129578,0.28084524920077475,0.00502435808799284,-0.0010481588382222613,0.24403309580251992,1.5499016636258744,0.8653976751912258,0.6394261790931611,0.3638800632295381,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,4,2000,20,3.8223445760732506,0.0038383267730852655,0.08009072481263034,0.003576835511928275,0.0015900285949467306,0.45236003499621646,1.073065313621913,0.7710587368632903,0.47164946591635304,0.21085493819329598,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,4,3000,20,5.6980896914567465,0.00023695179973071134,0.02629418022450433,0.0009016912821070166,-0.0004525660465762762,0.6472318283567606,0.8235015742528151,0.6922019467726407,0.3580006787434651,0.1294193663865033,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,5,20,20,0.03874464109978537,0.6624498656129527,0.974704702100344,0.9045459348123656,0.7302262516534155,0.04088453535015432,0.6717795454013664,0.9733464399062582,0.8998300405768516,0.719625334776794,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,5,100,20,0.193896685633242,0.13228389649600336,0.8796580831130258,0.6051779941263145,0.20718030489419653,0.06145764487131366,1.5290982774510748,0.9610112315857834,0.862271216767361,0.6509038936949388,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,5,200,20,0.38767075265805295,0.06629206840128843,0.7738752241179228,0.3663816603444917,0.04306749096455641,0.08291711479064671,1.8615152201432474,0.9487120659775828,0.8285185258267364,0.5978656138385857,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,5,500,20,0.9702970222487549,0.02824351623167276,0.5266386290889546,0.07952333001264812,-0.0008228289674967654,0.1442378852338565,1.8875616697620217,0.9154651401493429,0.746495797190644,0.4861965894302254,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,5,1000,20,1.9399876540710317,0.017406952284084065,0.2781563156489249,0.0043531022400834585,-0.00032368118084154457,0.24403309580251992,1.5499016636258744,0.8653976751912258,0.6394261790931611,0.3638800632295381,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,5,2000,20,3.886022008755539,0.011662971792949284,0.07466302324335133,-0.0014368879955097915,-0.0002472374937140421,0.45236003499621646,1.073065313621913,0.7710587368632903,0.47164946591635304,0.21085493819329598,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,5,3000,20,5.809272440204651,-0.0001398225924065244,0.014129256827307552,-0.0016996376376841905,0.0018745692529331677,0.6472318283567606,0.8235015742528151,0.6922019467726407,0.3580006787434651,0.1294193663865033,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,6,20,20,0.03868370388699018,0.6750701493439848,0.9747473778275244,0.9047164748537415,0.7305328913134658,0.04088453535015432,0.6717795454013664,0.9733464399062582,0.8998300405768516,0.719625334776794,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,6,100,20,0.19329313299541015,0.13134225435585578,0.8800049914525901,0.6061144969874008,0.20743156426872286,0.06145764487131366,1.5290982774510748,0.9610112315857834,0.862271216767361,0.6509038936949388,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,6,200,20,0.3864016313716801,0.06406472858502332,0.7744839205474695,0.3674447505894995,0.04284093435346898,0.08291711479064671,1.8615152201432474,0.9487120659775828,0.8285185258267364,0.5978656138385857,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,6,500,20,0.9657922058100171,0.028184771483740212,0.5282994751763629,0.08334373223446684,0.0015160304550355117,0.1442378852338565,1.8875616697620217,0.9154651401493429,0.746495797190644,0.4861965894302254,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,6,1000,20,1.929713272008997,0.01636152171647698,0.27970604758002715,0.0065566394938274455,0.0010500582989698883,0.24403309580251992,1.5499016636258744,0.8653976751912258,0.6394261790931611,0.3638800632295381,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,6,2000,20,3.843584280819941,0.006836896428852324,0.08297062633731557,0.0017861325895679931,-0.00023802723859791004,0.45236003499621646,1.073065313621913,0.7710587368632903,0.47164946591635304,0.21085493819329598,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,6,3000,20,5.715360658297907,0.001840971930585189,0.030090639173270175,0.00039359149794228766,-7.639367778445998e-05,0.6472318283567606,0.8235015742528151,0.6922019467726407,0.3580006787434651,0.1294193663865033,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,7,20,20,0.038633444528694626,0.6408923502718709,0.9747708422767415,0.9047342571775092,0.7304838113031584,0.04088453535015432,0.6717795454013664,0.9733464399062582,0.8998300405768516,0.719625334776794,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,7,100,20,0.19283615321319483,0.13179857011336527,0.88026502043153,0.6067318898789261,0.2082663693428557,0.06145764487131366,1.5290982774510748,0.9610112315857834,0.862271216767361,0.6509038936949388,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,7,200,20,0.38552981152444504,0.0642745312942199,0.7748824836197961,0.36797349586747213,0.04344884890602473,0.08291711479064671,1.8615152201432474,0.9487120659775828,0.8285185258267364,0.5978656138385857,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,7,500,20,0.961890212754643,0.02226553073571247,0.5285811166323562,0.08048246110654297,-0.00021414465680920478,0.1442378852338565,1.8875616697620217,0.9154651401493429,0.746495797190644,0.4861965894302254,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,7,1000,20,1.9195722112978446,0.0018669130094997044,0.2779967218949283,0.005499720435806445,0.000417495709865488,0.24403309580251992,1.5499016636258744,0.8653976751912258,0.6394261790931611,0.3638800632295381,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,7,2000,20,3.8288581871545504,-0.0020740127714528045,0.08165195873968299,0.000771705559511639,-0.0015085526863634778,0.45236003499621646,1.073065313621913,0.7710587368632903,0.47164946591635304,0.21085493819329598,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,7,3000,20,5.742485565853683,0.007872611022334386,0.02787461267202913,-0.0017589228784652708,-0.00038317797370034535,0.6472318283567606,0.8235015742528151,0.6922019467726407,0.3580006787434651,0.1294193663865033,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,8,20,20,0.03861759428989775,0.6372893279271572,0.9747783818580797,0.9047368177483485,0.7303909309858506,0.04088453535015432,0.6717795454013664,0.9733464399062582,0.8998300405768516,0.719625334776794,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,8,100,20,0.19311831770483406,0.13196551523864808,0.8801048820264978,0.6063991469628491,0.20856670688041284,0.06145764487131366,1.5290982774510748,0.9610112315857834,0.862271216767361,0.6509038936949388,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,8,200,20,0.38583053031936765,0.06822470277413184,0.7748723121045691,0.3686013970083415,0.04414523888818733,0.08291711479064671,1.8615152201432474,0.9487120659775828,0.8285185258267364,0.5978656138385857,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,8,500,20,0.9655888652351248,0.028527338298945715,0.5283407782252679,0.0833377076740166,0.0019861380195408274,0.1442378852338565,1.8875616697620217,0.9154651401493429,0.746495797190644,0.4861965894302254,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,8,1000,20,1.928800437915545,0.01834083869652403,0.2807197909454684,0.008437630494258401,0.0005242684257258812,0.24403309580251992,1.5499016636258744,0.8653976751912258,0.6394261790931611,0.3638800632295381,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,3,one_step_jump_law,8,2000,20,3.835733097646756,0.00851998442721591,0.07997834286635713,0.000719801206342852,0.0014181567639041733,0.45236003499621646,1.073065313621913,0.7710587368632903,0.47164946591635304,0.21085493819329598,1,0,0,1,1,0,0,0,0,0,0,0,0
