held_clone_index,innovation_block_length,lag_frames,correlation_component,observed_correlation,simulated_correlation,simulated_marginal_covariance,thermodynamic_claim_allowed
1.0,40.0,71.0,up,-0.0007295329447710363,-0.0007627736588768244,0.020231824613568736,0.0
1.0,40.0,71.0,pu,0.0013845029432799666,0.02905345605689793,0.020231824613568736,0.0
1.0,40.0,71.0,pp,-0.0016542079846134014,-0.020031701352752354,1.0227305169724092,0.0
1.0,40.0,72.0,uu,0.21995474658979594,0.14608077428608268,1.0910510255820376,0.0
1.0,40.0,72.0,up,-0.001103568293855,-0.003432898080846884,0.037668242462978424,0.0
1.0,40.0,72.0,pu,0.0016852726055461085,0.029035025133521672,0.037668242462978424,0.0
1.0,40.0,72.0,pp,-0.0017014300710671553,-0.011036622615310616,1.0152877274343755,0.0
1.0,40.0,73.0,uu,0.22030991674130518,0.15058850488860473,1.1054634262622287,0.0
1.0,40.0,73.0,up,-0.001456592874313052,-0.004578752810693969,0.041342287905151716,0.0
1.0,40.0,73.0,pu,0.0019652858530294468,0.02058648416012679,0.041342287905151716,0.0
1.0,40.0,73.0,pp,-0.0012771643594378288,-0.0013146891751004979,0.9793086077493771,0.0
1.0,40.0,74.0,uu,0.22072255653564107,0.15342349153834658,1.1189221205528375,0.0
1.0,40.0,74.0,up,-0.0016998875612459561,-0.0030610838881985265,0.03179984699830698,0.0
1.0,40.0,74.0,pu,0.0021415098981393543,0.010585000322406177,0.03179984699830698,0.0
1.0,40.0,74.0,pp,-0.0003380585505813996,0.015180201291341565,0.9699459128174098,0.0
1.0,40.0,75.0,uu,0.221162737274047,0.15440154886771026,1.127592510190964,0.0
1.0,40.0,75.0,up,-0.001707069935575608,0.0005288415778991565,0.01716488416275687,0.0
1.0,40.0,75.0,pu,0.0020875794662089044,0.0020887550725722922,0.01716488416275687,0.0
1.0,40.0,75.0,pp,0.0012396195284237047,0.029648352194102053,0.9635497239774266,0.0
1.0,40.0,76.0,uu,0.22157947089735205,0.15421606886482211,1.1307212424737143,0.0
1.0,40.0,76.0,up,-0.0013715026646869742,0.007145945447530599,0.0009640396885091296,0.0
1.0,40.0,76.0,pu,0.001728143299639161,-0.006849698946929931,0.0009640396885091296,0.0
1.0,40.0,76.0,pp,0.0033228569707568624,0.04112951079592281,0.9824807508146309,0.0
1.0,40.0,77.0,uu,0.22190855129745404,0.15164885210735274,1.1273630046309995,0.0
1.0,40.0,77.0,up,-0.0006236514375909821,0.015154543450243205,-0.01637622267819368,0.0
1.0,40.0,77.0,pu,0.0009571842838616188,-0.02070244861487248,-0.01637622267819368,0.0
1.0,40.0,77.0,pp,0.00566836311588801,0.046379172874525844,1.0001104337328475,0.0
1.0,40.0,78.0,uu,0.2220685825844624,0.14698300628146732,1.1190263494874104,0.0
1.0,40.0,78.0,up,0.0005802737612323003,0.023334311019875903,-0.027216243531631646,0.0
1.0,40.0,78.0,pu,-0.0002351869273808021,-0.02771908350185648,-0.027216243531631646,0.0
1.0,40.0,78.0,pp,0.007983634558774103,0.04612082778349921,1.0253351622833533,0.0
1.0,40.0,79.0,uu,0.2219819986245248,0.14125010953050376,1.1094888450663623,0.0
1.0,40.0,79.0,up,0.002184285503746499,0.03127015241728315,-0.023764932887507098,0.0
1.0,40.0,79.0,pu,-0.001829622844624835,-0.03543141321218548,-0.023764932887507098,0.0
1.0,40.0,79.0,pp,0.010031320157166837,0.041918175651674605,1.0460663537167525,0.0
1.0,40.0,80.0,uu,0.2215792048953504,0.13455884722972913,1.101695083681031,0.0
1.0,40.0,80.0,up,0.004121030039232922,0.038625007999229674,-0.017947648753587533,0.0
1.0,40.0,80.0,pu,-0.003759231234129282,-0.03978644277104828,-0.017947648753587533,0.0
1.0,40.0,80.0,pp,0.011504077508057396,0.039617140026602396,1.0550718306634583,0.0
1.0,40.0,81.0,uu,0.22081245670394703,0.12698504026033763,1.094861306253581,0.0
1.0,40.0,81.0,up,0.006249837378847406,0.04656864706631766,-0.016604474757915665,0.0
1.0,40.0,81.0,pu,-0.0059012068935446315,-0.04095347690761495,-0.016604474757915665,0.0
1.0,40.0,81.0,pp,0.012163130265697307,0.04755939920368822,1.0252749877670646,0.0
1.0,40.0,82.0,uu,0.2196549754635535,0.11924703417801406,1.0880973415978994,0.0
1.0,40.0,82.0,up,0.008431585567519717,0.054162421242616776,-0.02425740846922189,0.0
1.0,40.0,82.0,pu,-0.008104931985369287,-0.043150160202107414,-0.02425740846922189,0.0
1.0,40.0,82.0,pp,0.011978640830828176,0.0358744310830373,0.9607449484362851,0.0
1.0,40.0,83.0,uu,0.2181077739773877,0.11204048778289843,1.0763875458405865,0.0
1.0,40.0,83.0,up,0.010499371257426185,0.05985891333562266,-0.04263511884082746,0.0
1.0,40.0,83.0,pu,-0.010202653254291061,-0.037096824966823545,-0.04263511884082746,0.0
1.0,40.0,83.0,pp,0.010818042816656128,0.025116923156723446,0.8876454107738342,0.0
1.0,40.0,84.0,uu,0.21620579935243772,0.10599328924282103,1.0568822557175597,0.0
1.0,40.0,84.0,up,0.01229922981759187,0.0631176209021857,-0.06577717129429382,0.0
1.0,40.0,84.0,pu,-0.012007418633411406,-0.028637341232487783,-0.06577717129429382,0.0
1.0,40.0,84.0,pp,0.008826511483438888,0.009560424705656828,0.8363787120007838,0.0
1.0,40.0,85.0,uu,0.21400735253496958,0.10122231841232099,1.0292433865829262,0.0
1.0,40.0,85.0,up,0.01370180434508153,0.06368297200375986,-0.08522064373286291,0.0
1.0,40.0,85.0,pu,-0.013424058569126667,-0.02683890050526167,-0.08522064373286291,0.0
1.0,40.0,85.0,pp,0.006309920120790546,-0.006032847847234481,0.8202353115712947,0.0
1.0,40.0,86.0,uu,0.2115908306361837,0.09685899496969647,0.9968014260490152,0.0
1.0,40.0,86.0,up,0.014604234296876264,0.0612284875891878,-0.09210676648025709,0.0
1.0,40.0,86.0,pu,-0.014343489127970658,-0.024414992244402012,-0.09210676648025709,0.0
1.0,40.0,86.0,pp,0.0033425929158005345,-0.02128116505491951,0.8662642145423083,0.0
1.0,40.0,87.0,uu,0.20905327254645678,0.09262242101206858,0.9651331335677867,0.0
1.0,40.0,87.0,up,0.014956671998131438,0.055951014818385394,-0.07602128659114052,0.0
1.0,40.0,87.0,pu,-0.014721178843935392,-0.021703808377967884,-0.07602128659114052,0.0
1.0,40.0,87.0,pp,0.0002328278826343606,-0.036994048927259854,0.9293659592018856,0.0
1.0,40.0,88.0,uu,0.20648852896019865,0.08867112543368444,0.9455488670337691,0.0
1.0,40.0,88.0,up,0.01477570060358353,0.04803374097450113,-0.02797011622786284,0.0
1.0,40.0,88.0,pu,-0.014561191377065961,-0.02143880616140611,-0.02797011622786284,0.0
1.0,40.0,88.0,pp,-0.002754333698111063,-0.04731492227932012,0.987519045907174,0.0
1.0,40.0,89.0,uu,0.20399294598513765,0.08538336708076902,0.9464406619453841,0.0
1.0,40.0,89.0,up,0.014076918086642565,0.03858832097436788,0.034433022245104555,0.0
1.0,40.0,89.0,pu,-0.01386965980000961,-0.015825488201801803,0.034433022245104555,0.0
1.0,40.0,89.0,pp,-0.0055383881863591755,-0.057580723883092134,1.0066455423128953,0.0
1.0,40.0,90.0,uu,0.20165399977227072,0.08213061177134004,0.9684394520125339,0.0
1.0,40.0,90.0,up,0.012940491158757795,0.027872536100528235,0.08809378025913547,0.0
1.0,40.0,90.0,pu,-0.012706643877510505,-0.018746564916045507,0.08809378025913547,0.0
1.0,40.0,90.0,pp,-0.007861317675780995,-0.061659358845190824,1.0095573691019286,0.0
1.0,40.0,91.0,uu,0.19954702374959501,0.07922541208532459,1.0073216473121442,0.0
1.0,40.0,91.0,up,0.011423596704643641,0.016843895287164647,0.12250229868115065,0.0
1.0,40.0,91.0,pu,-0.011158970861483628,-0.01470644320675208,0.12250229868115065,0.0
1.0,40.0,91.0,pp,-0.009709196384740576,-0.05988012606416379,0.9716292211512625,0.0
1.0,40.0,92.0,uu,0.19773607714228042,0.07627256420030809,1.05276813415814,0.0
1.0,40.0,92.0,up,0.00960752592425349,0.007481807870376454,0.12875036166531753,0.0
1.0,40.0,92.0,pu,-0.009312729042925842,-0.019298041093467253,0.12875036166531753,0.0
1.0,40.0,92.0,pp,-0.010922408738375236,-0.0465247121560546,0.9263579644751785,0.0
1.0,40.0,93.0,uu,0.19626651338361478,0.07261877687517118,1.0982395935117821,0.0
1.0,40.0,93.0,up,0.0076439886122450455,-0.00012736944747290495,0.11964501966120249,0.0
1.0,40.0,93.0,pu,-0.0072802786882921805,-0.0204773777209434,0.11964501966120249,0.0
1.0,40.0,93.0,pp,-0.011389085604572536,-0.0396506536345976,0.8888195855715714,0.0
1.0,40.0,94.0,uu,0.19515799940869477,0.06898244585874663,1.135867987221715,0.0
1.0,40.0,94.0,up,0.005668437672139626,-0.006385202857833294,0.09157822239305577,0.0
1.0,40.0,94.0,pu,-0.005215088785441361,-0.020022628417386463,0.09157822239305577,0.0
1.0,40.0,94.0,pp,-0.011041827690858782,-0.026530865637989946,0.874948513064735,0.0
1.0,40.0,95.0,uu,0.19440235398394312,0.06565817290112635,1.162864685177311,0.0
1.0,40.0,95.0,up,0.0038129956447693885,-0.010548863414450951,0.06057286081423733,0.0
1.0,40.0,95.0,pu,-0.003273647249003191,-0.0154492851565491,0.06057286081423733,0.0
1.0,40.0,95.0,pp,-0.009951820622899274,-0.01733000536715705,0.8781377373962821,0.0
1.0,40.0,96.0,uu,0.19397211354279673,0.06274328976835201,1.1779401431388712,0.0
1.0,40.0,96.0,up,0.002189477894284753,-0.012264302087787267,0.024837407246160945,0.0
1.0,40.0,96.0,pu,-0.0015611696465696518,-0.014425441967427063,0.024837407246160945,0.0
1.0,40.0,96.0,pp,-0.008256041738914973,-0.0031589625255011296,0.8923638626065972,0.0
1.0,40.0,97.0,uu,0.19381612623265237,0.06058911195475815,1.1810165231681706,0.0
1.0,40.0,97.0,up,0.0009206185714394019,-0.011896928186520578,-0.006780389770018897,0.0
1.0,40.0,97.0,pu,-0.00018189142946765076,-0.009330775717887482,-0.006780389770018897,0.0
1.0,40.0,97.0,pp,-0.006167418168662665,0.004904975516491121,0.934758796579576,0.0
1.0,40.0,98.0,uu,0.1938706714401522,0.05972803030886242,1.1755335677225078,0.0
1.0,40.0,98.0,up,4.414440287869759e-05,-0.01031411541160862,-0.021115614000919478,0.0
1.0,40.0,98.0,pu,0.0008048706357587167,-0.001413417111160397,-0.021115614000919478,0.0
1.0,40.0,98.0,pp,-0.0037541977941603433,0.012249339967241321,0.9796197778740333,0.0
1.0,40.0,99.0,uu,0.19405931056739115,0.05982040070374241,1.1667501730749439,0.0
1.0,40.0,99.0,up,-0.00038644947763063207,-0.008141242962849984,-0.026010175900094544,0.0
1.0,40.0,99.0,pu,0.0013464176874970937,0.0031397499795969303,-0.026010175900094544,0.0
1.0,40.0,99.0,pp,-0.001331804248222737,0.012639684999737498,1.0137963125410396,0.0
1.0,40.0,100.0,uu,0.19430400865840963,0.0613879237476896,1.1564087755223147,0.0
1.0,40.0,100.0,up,-0.00041719453605222216,-0.005587114471619918,-0.02840723892984573,0.0
1.0,40.0,100.0,pu,0.0014486438570201982,0.014898031591173113,-0.02840723892984573,0.0
1.0,40.0,100.0,pp,0.0009185905009024524,0.015218280816354545,1.0311543234390506,0.0
1.0,40.0,101.0,uu,0.19453310765210124,0.06489626583562054,1.1473220770504262,0.0
1.0,40.0,101.0,up,-7.921825777525936e-05,-0.003184701306751607,-0.022444783363486244,0.0
1.0,40.0,101.0,pu,0.001190148330533702,0.021054808317282923,-0.022444783363486244,0.0
1.0,40.0,101.0,pp,0.0028355681340280383,0.012192105116153994,1.0229162109961414,0.0
1.0,40.0,102.0,uu,0.19468848318886273,0.06930604897696704,1.1391510653026797,0.0
1.0,40.0,102.0,up,0.0005544849415364757,-0.0013287731851197896,-0.02024816296051805,0.0
1.0,40.0,102.0,pu,0.0006329050990748061,0.028605981130257994,-0.02024816296051805,0.0
1.0,40.0,102.0,pp,0.004174595649336245,0.009679274103299112,1.014088991262124,0.0
1.0,40.0,103.0,uu,0.19472353669387835,0.07479535497839092,1.1316213904015866,0.0
1.0,40.0,103.0,up,0.0013640940484630829,0.000336786728185787,-0.021058359855566387,0.0
1.0,40.0,103.0,pu,-0.00012629811219782756,0.03220880173610883,-0.021058359855566387,0.0
1.0,40.0,103.0,pp,0.0048374543782941535,0.006550027386520938,0.9915092137037776,0.0
1.0,40.0,104.0,uu,0.19461725663306667,0.08009511339044559,1.1245670298517274,0.0
1.0,40.0,104.0,up,0.002211586528509135,0.0011790178183322978,-0.019267294655960353,0.0
1.0,40.0,104.0,pu,-0.0009540929261648496,0.028040933153507367,-0.019267294655960353,0.0
1.0,40.0,104.0,pp,0.004717145971625881,0.0034442769348996143,0.9770719644788359,0.0
1.0,40.0,105.0,uu,0.19437018951118903,0.08482493565197875,1.1172008937236042,0.0
1.0,40.0,105.0,up,0.0029880210873540116,0.0013390498220635105,-0.021592871864650882,0.0
1.0,40.0,105.0,pu,-0.001700995692439729,0.02447529325550366,-0.021592871864650882,0.0
1.0,40.0,105.0,pp,0.003908700760997933,-0.0019531669077429235,0.9763301099607476,0.0
1.0,40.0,106.0,uu,0.1940035623218632,0.08841895023140199,1.108440805430465,0.0
1.0,40.0,106.0,up,0.003588619701315968,0.0011725181335003453,-0.026078084046945792,0.0
1.0,40.0,106.0,pu,-0.002271678541609116,0.015034720091058894,-0.026078084046945792,0.0
1.0,40.0,106.0,pp,0.0027010850378841487,-0.001053434765628119,0.9887227491187359,0.0
1.0,40.0,107.0,uu,0.19355101427455718,0.09019305131260039,1.0999387696115126,0.0
1.0,40.0,107.0,up,0.00397972610569116,0.0002287169564880392,-0.02127637013020365,0.0
1.0,40.0,107.0,pu,-0.002613452108540112,0.0034770173541518183,-0.02127637013020365,0.0
1.0,40.0,107.0,pp,0.001357220419709442,-0.007938010171967689,1.0032518648672175,0.0
1.0,40.0,108.0,uu,0.19305219009755992,0.08947342316799425,1.0930934296219492,0.0
1.0,40.0,108.0,up,0.004141391217601663,-0.0009274849332491596,-0.017066138965054763,0.0
1.0,40.0,108.0,pu,-0.0027155560045128663,-0.008949040969655642,-0.017066138965054763,0.0
1.0,40.0,108.0,pp,-9.358317564538684e-05,-0.005908870566578544,1.0057489292908526,0.0
1.0,40.0,109.0,uu,0.19254537978988745,0.08745436686687524,1.0882620046859663,0.0
1.0,40.0,109.0,up,0.004073741260302383,-0.001536892537291794,-0.008744898813072586,0.0
1.0,40.0,109.0,pu,-0.002586338496310345,-0.011273350465011666,-0.008744898813072586,0.0
1.0,40.0,109.0,pp,-0.0015483460658968777,-0.002069936282038996,1.01600775277044,0.0
1.0,40.0,110.0,uu,0.19206529177980178,0.08514519454822304,1.086340954635874,0.0
1.0,40.0,110.0,up,0.0037599194025685497,-0.001452121001056365,-0.0007034057199091223,0.0
1.0,40.0,110.0,pu,-0.002235983008273098,-0.013532881654715603,-0.0007034057199091223,0.0
1.0,40.0,110.0,pp,-0.002935789519085928,-0.0005720289351011541,1.006183026466835,0.0
1.0,40.0,111.0,uu,0.1916555370959061,0.08265779833526765,1.0865150554933363,0.0
1.0,40.0,111.0,up,0.003184715569534094,-0.0012009620230245637,0.002458897407225296,0.0
1.0,40.0,111.0,pu,-0.0016532858430207689,-0.01613964321410915,0.002458897407225296,0.0
1.0,40.0,111.0,pp,-0.004161036658528132,0.002471470388701264,0.997974501277361,0.0
1.0,40.0,112.0,uu,0.19135495196601815,0.07972436396769304,1.088697057885734,0.0
1.0,40.0,112.0,up,0.0024072855630991423,-0.0011785109275173026,0.00949782467403352,0.0
1.0,40.0,112.0,pu,-0.0008891265251228157,-0.017149567500057025,0.00949782467403352,0.0
1.0,40.0,112.0,pp,-0.005182220129613439,0.0009580822950803518,0.9840882430224651,0.0
1.0,40.0,113.0,uu,0.1911961544356579,0.07687155300589885,1.092700362034002,0.0
1.0,40.0,113.0,up,0.001469269406179425,-0.0011627953761391423,0.014113183845714158,0.0
1.0,40.0,113.0,pu,3.436497614936453e-05,-0.015390479274746864,0.014113183845714158,0.0
1.0,40.0,113.0,pp,-0.005906785729757992,-0.0030989743281620214,0.9571254009242603,0.0
1.0,40.0,114.0,uu,0.1912044992280833,0.07419622009689868,1.0959572676407305,0.0
1.0,40.0,114.0,up,0.0003837997883848211,-0.0014124430760615717,0.0051751982070148105,0.0
1.0,40.0,114.0,pu,0.0010511143847890623,-0.013827148960667186,0.0051751982070148105,0.0
1.0,40.0,114.0,pp,-0.006293993462064835,-0.0010165992291636039,0.9493544029524753,0.0
1.0,40.0,115.0,uu,0.19139644006961923,0.07239546259849274,1.0957612026508792,0.0
1.0,40.0,115.0,up,-0.0007399022165977153,-0.002230807644701477,-0.005264386976153241,0.0
1.0,40.0,115.0,pu,0.0020915977277722216,-0.00699870702796543,-0.005264386976153241,0.0
1.0,40.0,115.0,pp,-0.0061980941842638545,-0.006929013510012224,0.946579028680113,0.0
1.0,40.0,116.0,uu,0.19177197856004619,0.07144008367441981,1.0921764000571217,0.0
1.0,40.0,116.0,up,-0.0018218125584805235,-0.0033986970550306857,-0.017199184336290942,0.0
1.0,40.0,116.0,pu,0.003072979071762887,-0.0012128524186458475,-0.017199184336290942,0.0
1.0,40.0,116.0,pp,-0.005695164156546479,-0.005162113089920479,0.9650356184395977,0.0
1.0,40.0,117.0,uu,0.19231636953072961,0.07190562600501724,1.0851143386773177,0.0
1.0,40.0,117.0,up,-0.0027977336244642136,-0.0040106153144940865,-0.019921605664220604,0.0
1.0,40.0,117.0,pu,0.003914007377662056,0.005066618399341981,-0.019921605664220604,0.0
1.0,40.0,117.0,pp,-0.004685330522648895,-0.0010696174152709113,0.9963108657950205,0.0
1.0,40.0,118.0,uu,0.19300349045959664,0.07356252098999133,1.0784082400943047,0.0
1.0,40.0,118.0,up,-0.003560585050784128,-0.0037243224676067315,-0.015698493579151623,0.0
1.0,40.0,118.0,pu,0.004544187149980647,0.01358873478773345,-0.015698493579151623,0.0
1.0,40.0,118.0,pp,-0.0029850321065778983,0.0021109318040867775,1.0162084899079544,0.0
1.0,40.0,119.0,uu,0.19378768911224498,0.07593178926061289,1.0741872343319911,0.0
1.0,40.0,119.0,up,-0.003977265429912199,-0.0029230929908785927,-0.00466522025345396,0.0
1.0,40.0,119.0,pu,0.004817872722678771,0.014455524090777612,-0.00466522025345396,0.0
1.0,40.0,119.0,pp,-0.0006987643544931092,0.005799898560252765,1.0246279698269791,0.0
1.0,40.0,120.0,uu,0.19459947246853176,0.07823731963497002,1.073984935548268,0.0
1.0,40.0,120.0,up,-0.00396776960801541,-0.0020629286808079056,0.0033710334919812945,0.0
1.0,40.0,120.0,pu,0.0046764766350992195,0.008745473895938256,0.0033710334919812945,0.0
1.0,40.0,120.0,pp,0.0018474340481831554,0.0056780140930950684,1.034809972234601,0.0
1.0,40.0,121.0,uu,0.1953608423418928,0.07956099761527606,1.0766485296291932,0.0
1.0,40.0,121.0,up,-0.0034596161070605215,-0.0011987220918811368,0.012104982011110472,0.0
1.0,40.0,121.0,pu,0.004083901749764561,0.0058713254125356915,0.012104982011110472,0.0
1.0,40.0,121.0,pp,0.00455078684998429,0.003741435908815684,1.0097430103135498,0.0
1.0,40.0,122.0,uu,0.19598629132622097,0.08073437604800608,1.0811734471502055,0.0
1.0,40.0,122.0,up,-0.0024574525927855842,-0.0012686503628671535,0.012797104121688439,0.0
1.0,40.0,122.0,pu,0.003040308705013545,0.0051131259470631775,0.012797104121688439,0.0
1.0,40.0,122.0,pp,0.007116229773391972,-0.003244434167571705,0.9502682202633613,0.0
1.0,40.0,123.0,uu,0.1963970398195381,0.08158132839043329,1.0842197571451362,0.0
1.0,40.0,123.0,up,-0.0010169650285864003,-0.003075503285768268,0.0011785266231899457,0.0
1.0,40.0,123.0,pu,0.0016053667721287644,0.004536055865225143,0.0011785266231899457,0.0
1.0,40.0,123.0,pp,0.009301126968151276,-0.012997784673197453,0.8789668766174976,0.0
1.0,40.0,124.0,uu,0.196527862854844,0.08218050133139836,1.0785578297164244,0.0
1.0,40.0,124.0,up,0.0007631273848922858,-0.005719368887040452,-0.02829833600355271,0.0
1.0,40.0,124.0,pu,-0.00016357150664585073,0.0032864816379943877,-0.02829833600355271,0.0
1.0,40.0,124.0,pp,0.010998228688292583,-0.014689377183509798,0.8259705254663116,0.0
1.0,40.0,125.0,uu,0.19632945820864467,0.08233466189326469,1.0646362288728073,0.0
1.0,40.0,125.0,up,0.002794162109216819,-0.009090409658252972,-0.04584986791574701,0.0
1.0,40.0,125.0,pu,-0.002148077687563398,-0.0017474704920930183,-0.04584986791574701,0.0
1.0,40.0,125.0,pp,0.012155467808545211,-0.020269096302930754,0.8197278142386265,0.0
1.0,40.0,126.0,uu,0.1957737699198104,0.0820244434863029,1.0454528483424368,0.0
1.0,40.0,126.0,up,0.004952863826882521,-0.013151292219556535,-0.05636774582685028,0.0
1.0,40.0,126.0,pu,-0.004277086247476043,-0.001851939465907532,-0.05636774582685028,0.0
1.0,40.0,126.0,pp,0.012828208624604945,-0.02299140370564341,0.8444109335108111,0.0
1.0,40.0,127.0,uu,0.19484599687697174,0.08132124732238129,1.0265351604449564,0.0
1.0,40.0,127.0,up,0.007169110222701965,-0.01695051534019,-0.04412580158932126,0.0
1.0,40.0,127.0,pu,-0.006474711433222906,-0.005967652695439154,-0.04412580158932126,0.0
1.0,40.0,127.0,pp,0.013015886306111304,-0.020511122782375386,0.8782582708976875,0.0
1.0,40.0,128.0,uu,0.19354702764536494,0.07955569607833456,1.0136608698181597,0.0
1.0,40.0,128.0,up,0.009364715704379346,-0.020295531222674957,-0.022399042960583287,0.0
1.0,40.0,128.0,pu,-0.008646929256391494,-0.011039130792334272,-0.022399042960583287,0.0
1.0,40.0,128.0,pp,0.012768693537239716,-0.014923708354499476,0.9052344289027648,0.0
1.0,40.0,129.0,uu,0.19188743069437061,0.07730487162557571,1.0115719547167226,0.0
1.0,40.0,129.0,up,0.011470407902576878,-0.022942899835956734,0.010075236956023187,0.0
1.0,40.0,129.0,pu,-0.010750773016020494,-0.011939798930425027,0.010075236956023187,0.0
1.0,40.0,129.0,pp,0.012150822766243028,-0.01379208701914295,0.9342897416566446,0.0
1.0,40.0,130.0,uu,0.18988276078221855,0.07543731007288398,1.0218104800325443,0.0
1.0,40.0,130.0,up,0.013437924658852364,-0.02493826103556878,0.04779133184485118,0.0
1.0,40.0,130.0,pu,-0.012728305257333324,-0.010496930641800043,0.04779133184485118,0.0
1.0,40.0,130.0,pp,0.010970543919767331,-0.00784681066490483,0.9555369278128057,0.0
1.0,40.0,131.0,uu,0.18756166128691132,0.07377916280668848,1.044790893100027,0.0
1.0,40.0,131.0,up,0.01517468451026147,-0.025324439757278085,0.0771221085104424,0.0
1.0,40.0,131.0,pu,-0.014480146488606951,-0.006423168315169706,0.0771221085104424,0.0
1.0,40.0,131.0,pp,0.009234140171960071,0.003465648156719737,0.9582369790774392,0.0
1.0,40.0,132.0,uu,0.18496169745406335,0.07315058369212314,1.076232141986936,0.0
1.0,40.0,132.0,up,0.01661216646301835,-0.023363772674084203,0.09665804356539917,0.0
1.0,40.0,132.0,pu,-0.01590454042083377,-0.002874109986918952,0.09665804356539917,0.0
1.0,40.0,132.0,pp,0.006905045239400286,0.018494838640144406,0.9456046498404138,0.0
1.0,40.0,133.0,uu,0.1821439831558391,0.0733316878448039,1.112541976249923,0.0
1.0,40.0,133.0,up,0.017636557076269592,-0.01929389676325981,0.10155312630223307,0.0
1.0,40.0,133.0,pu,-0.0168859433080382,0.004127984366111935,0.10155312630223307,0.0
1.0,40.0,133.0,pp,0.004024835487153068,0.02608519488716906,0.9288162796363046,0.0
1.0,40.0,134.0,uu,0.17918809294525256,0.07471961093961546,1.1472982403485823,0.0
1.0,40.0,134.0,up,0.018134468626466175,-0.01348821769198296,0.0877860051399508,0.0
1.0,40.0,134.0,pu,-0.017340849066929252,0.00871727078255017,0.0877860051399508,0.0
1.0,40.0,134.0,pp,0.0006971994041917428,0.03757830346103039,0.9127006602494823,0.0
1.0,40.0,135.0,uu,0.17619011980172142,0.07639386166047843,1.1752463373924336,0.0
