time,local_variance,renewal_mean,msd,m4,ngp_1d
62.63486231239578,1.0,10.46427521715615,9.37142017372492,283.561956634435,0.07625675261568254
62.73491784324625,1.0,10.482285212678894,9.385828170143116,284.4072989266997,0.07615365425555765
62.83497337409673,1.0,10.500295208202637,9.40023616656211,285.253886761176,0.07605082920491002
62.935028904947195,1.0,10.518305203727339,9.41464416298187,286.10172013786234,0.07594827640483426
63.03508443579767,1.0,10.536315199252975,9.42905215940238,286.9507990567578,0.07584599480169985
63.13513996664814,1.0,10.55432519477951,9.443460155823608,287.8011235178608,0.07574398334712318
63.235195497498616,1.0,10.572335190306918,9.457868152245535,288.65269352117036,0.07564224099793493
63.33525102834909,1.0,10.590345185835167,9.472276148668135,289.5055090666852,0.07554076671615007
63.43530655919956,1.0,10.60835518136423,9.486684145091385,290.3595701544041,0.07543955946893588
63.535362090050036,1.0,10.626365176894081,9.501092141515265,291.214876784326,0.07533861822858268
63.635417620900505,1.0,10.644375172424693,9.515500137939755,292.0714289564499,0.07523794197247491
63.73547315175098,1.0,10.662385167956044,9.529908134364836,292.9292266707749,0.07513752968305831
63.83552868260145,1.0,10.680395163488107,9.544316130790486,293.7882699272996,0.07503738034781238
63.935584213451925,1.0,10.698405159020862,9.55872412721669,294.6485587260235,0.07493749295922014
64.0356397443024,1.0,10.716415154554282,9.573132123643425,295.5100930669453,0.0748378665147389
64.13569527515287,1.0,10.734425150088345,9.587540120070676,296.37287295006416,0.0747385000167704
64.23575080600334,1.0,10.752435145623034,9.601948116498427,297.23689837537927,0.07463939247263252
64.3358063368538,1.0,10.770445141158325,9.61635611292666,298.1021693428898,0.07454054289453094
64.43586186770429,1.0,10.788455136694203,9.630764109355363,298.96868585259506,0.0744419502995286
64.53591739855476,1.0,10.806465132230644,9.645172105784516,299.836447904494,0.07434361370951992
64.63597292940523,1.0,10.824475127767629,9.659580102214104,300.70545549858576,0.07424553215119989
64.7360284602557,1.0,10.842485123305142,9.673988098644115,301.5757086348698,0.07414770465603793
64.83608399110618,1.0,10.86049511884317,9.688396095074536,302.4472073133454,0.07405013026024942
64.93613952195665,1.0,10.878505114381689,9.702804091505351,303.3199515340118,0.07395280800476756
65.03619505280712,1.0,10.896515109920685,9.717212087936549,304.1939412968683,0.07385573693521597
65.1362505836576,1.0,10.914525105460145,9.731620084368116,305.06917660191414,0.07375891610188234
65.23630611450807,1.0,10.93253510100005,9.746028080800041,305.94565744914894,0.07366234455968979
65.33636164535854,1.0,10.950545096540388,9.760436077232312,306.8233838385718,0.07356602136817059
65.436417176209,1.0,10.968555092081145,9.774844073664916,307.7023557701822,0.07346994559143938
