block_lag,lag_time,block_size,block_count,paired_particle_block_count,mean_events_per_particle_block,particle_identity_correlation,replicate,temperature,debye_waller_factor,thermodynamic_claim_allowed
44.0,4400.0,100.0,50.0,19662.0,0.4887702166615807,-0.0033580114663721815,3.0,0.45,0.03186860308051109,0.0
45.0,4500.0,100.0,50.0,16385.0,0.4887702166615807,-0.008299742091111013,3.0,0.45,0.03186860308051109,0.0
1.0,200.0,200.0,25.0,78648.0,0.9775404333231614,0.4121639776577663,3.0,0.45,0.03186860308051109,0.0
2.0,400.0,200.0,25.0,75371.0,0.9775404333231614,0.2625997261848107,3.0,0.45,0.03186860308051109,0.0
3.0,600.0,200.0,25.0,72094.0,0.9775404333231614,0.19986596705941861,3.0,0.45,0.03186860308051109,0.0
4.0,800.0,200.0,25.0,68817.0,0.9775404333231614,0.1622132793748396,3.0,0.45,0.03186860308051109,0.0
5.0,1000.0,200.0,25.0,65540.0,0.9775404333231614,0.13622726768536356,3.0,0.45,0.03186860308051109,0.0
6.0,1200.0,200.0,25.0,62263.0,0.9775404333231614,0.11443080423140932,3.0,0.45,0.03186860308051109,0.0
7.0,1400.0,200.0,25.0,58986.0,0.9775404333231614,0.08814356586039859,3.0,0.45,0.03186860308051109,0.0
8.0,1600.0,200.0,25.0,55709.0,0.9775404333231614,0.06960077122545834,3.0,0.45,0.03186860308051109,0.0
9.0,1800.0,200.0,25.0,52432.0,0.9775404333231614,0.055969979958802145,3.0,0.45,0.03186860308051109,0.0
10.0,2000.0,200.0,25.0,49155.0,0.9775404333231614,0.041459001516250704,3.0,0.45,0.03186860308051109,0.0
11.0,2200.0,200.0,25.0,45878.0,0.9775404333231614,0.03454356827362684,3.0,0.45,0.03186860308051109,0.0
12.0,2400.0,200.0,25.0,42601.0,0.9775404333231614,0.031715247900317434,3.0,0.45,0.03186860308051109,0.0
13.0,2600.0,200.0,25.0,39324.0,0.9775404333231614,0.027803138022581043,3.0,0.45,0.03186860308051109,0.0
14.0,2800.0,200.0,25.0,36047.0,0.9775404333231614,0.027682250251948943,3.0,0.45,0.03186860308051109,0.0
15.0,3000.0,200.0,25.0,32770.0,0.9775404333231614,0.02141775635789459,3.0,0.45,0.03186860308051109,0.0
16.0,3200.0,200.0,25.0,29493.0,0.9775404333231614,0.011103034201893472,3.0,0.45,0.03186860308051109,0.0
17.0,3400.0,200.0,25.0,26216.0,0.9775404333231614,0.011577123714188755,3.0,0.45,0.03186860308051109,0.0
18.0,3600.0,200.0,25.0,22939.0,0.9775404333231614,0.002883659125971131,3.0,0.45,0.03186860308051109,0.0
19.0,3800.0,200.0,25.0,19662.0,0.9775404333231614,0.008854208580292936,3.0,0.45,0.03186860308051109,0.0
20.0,4000.0,200.0,25.0,16385.0,0.9775404333231614,-0.00010161762363001606,3.0,0.45,0.03186860308051109,0.0
21.0,4200.0,200.0,25.0,13108.0,0.9775404333231614,0.0003014287970632751,3.0,0.45,0.03186860308051109,0.0
22.0,4400.0,200.0,25.0,9831.0,0.9775404333231614,-0.006106309178592527,3.0,0.45,0.03186860308051109,0.0
1.0,500.0,500.0,10.0,29493.0,2.4438510833079037,0.40261776301847013,3.0,0.45,0.03186860308051109,0.0
2.0,1000.0,500.0,10.0,26216.0,2.4438510833079037,0.21656141681149668,3.0,0.45,0.03186860308051109,0.0
3.0,1500.0,500.0,10.0,22939.0,2.4438510833079037,0.13420365352439975,3.0,0.45,0.03186860308051109,0.0
4.0,2000.0,500.0,10.0,19662.0,2.4438510833079037,0.07054015088828738,3.0,0.45,0.03186860308051109,0.0
5.0,2500.0,500.0,10.0,16385.0,2.4438510833079037,0.054458761519965676,3.0,0.45,0.03186860308051109,0.0
6.0,3000.0,500.0,10.0,13108.0,2.4438510833079037,0.024470189920621457,3.0,0.45,0.03186860308051109,0.0
7.0,3500.0,500.0,10.0,9831.0,2.4438510833079037,0.01465995827705902,3.0,0.45,0.03186860308051109,0.0
8.0,4000.0,500.0,10.0,6554.0,2.4438510833079037,0.0017234594621869058,3.0,0.45,0.03186860308051109,0.0
9.0,4500.0,500.0,10.0,3277.0,2.4438510833079037,-0.03310950844948994,3.0,0.45,0.03186860308051109,0.0
